번호,업체명,차종,차명,형식,사용연료,인증구분,"배출가스
인증번호","배출가스
인증일","1회충전주행거리(km)
상온 도심","1회충전주행거리(km)
상온 고속","1회충전주행거리(km)
상온 복합","1회충전주행거리(km)
저온 도심","1회충전주행거리(km)
저온 고속","1회충전주행거리(km)
저온 복합"
420,기아(주),승용(소형),EV6 항속형 4WD 개조차 19인치,CVPE-EV-G7A-EX4-19D,전기(EV),변경인증,RMY-KM-21-13,2024-11-21,,,,,,
421,기아(주),승용(소형),EV6 GT 개조차,CVPE-EV-G7A-GT,전기(EV),변경인증,RMY-KM-21-27,2024-11-21,,,,,,
422,기아(주),승용(소형),EV6 기본형 2WD 개조차 19인치,CVPE-EV-G7A-ST2-19D,전기(EV),변경인증,RMY-KM-21-28,2024-11-21,,,,,,
490,포르쉐코리아(주),승용(소형),타이칸 4 (5인승),Y1A,전기(EV),신규인증,RMY-SG-21-23,2024-11-27,430,422,427,243,357,294
491,포르쉐코리아(주),승용(소형),"타이칸 4 (High, 5인승)",Y1A,전기(EV),신규인증,RMY-SG-21-24,2024-11-27,496,492,494,303,431,361
489,(주)볼보자동차코리아,승용(소형),볼보 EX30 Single Motor ER,2ZEL,전기(EV),신규인증,RMY-PA-21-17,2024-11-29,378,318,351,287,320,302
488,포르쉐코리아(주),승용(소형),타이칸 터보 GT,Y1A,전기(EV),변경인증,RMY-SG-21-21,2024-12-02,,,,,,
423,현대자동차(주),승용(소형),GV70 Electrified 20인치,JK1FL-EV-G7A-20,전기(EV),변경인증,RMY-HD-21-28,2024-12-02,,,,,,
424,현대자동차(주),승용(소형),GV70 Electrified 19인치,JK1FL-EV-G7A-19,전기(EV),변경인증,RMY-HD-21-28,2024-12-02,,,,,,
485,폭스바겐그룹코리아(주),승용(소형),Q6 e-tron,GF,전기(EV),변경인증,RMY-AD-21-10,2024-12-03,,,,,,
486,폭스바겐그룹코리아(주),승용(소형),Q6 e-tron,GF,전기(EV),변경인증,RMY-AD-21-10,2024-12-03,,,,,,
487,스텔란티스코리아(주),승용(소형),Maserati Grecale Folgore,M182 BEV,전기(EV),신규인증,RMY-DK-21-4,2024-12-03,348,322,336,202,279,237
425,디앤에이모터스(주),이륜,ED-1X,EM1,전기(EV),신규인증,RMY-DL-21-38,2024-12-03,47.3,,,35.3,,
426,(주)에이치아이모빌리티,이륜,에이치아이 아이식스,이륜자동차,전기(EV),신규인증,RMY-HI-21-37,2024-12-03,102.9,,,67.7,,
427,(주)진우에스엠씨,화물(초대형),진우 3.5톤 재활용품수거차,EV-B,전기(EV),신규인증,RMY-JW-2-39,2024-12-03,,,226,,,
428,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 19인치 7인,ME1-EV7-G7A-PF4W-19,전기(EV),신규인증,RMY-HD-21-40,2024-12-06,546,451,503,401,443,420
429,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 19인치 6인,ME1-EV6-G7A-PF4W-19,전기(EV),신규인증,RMY-HD-21-40,2024-12-06,546,451,503,401,443,420
430,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 21인치 6인,ME1-EV6-G7A-PF4W-21,전기(EV),신규인증,RMY-HD-21-40,2024-12-06,546,451,503,401,443,420
431,현대자동차(주),승용(소형),아이오닉9 성능형 AWD 21인치 7인,ME1-EV7-G7A-PF4W-21,전기(EV),신규인증,RMY-HD-21-40,2024-12-06,546,451,503,401,443,420
432,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 21인치 7인,ME1-EV7-G7A-LR4W-21,전기(EV),신규인증,RMY-HD-21-41,2024-12-06,546,452,504,380,431,403
433,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 19인치 6인,ME1-EV6-G7A-LR4W-19,전기(EV),신규인증,RMY-HD-21-41,2024-12-06,546,452,504,380,431,403
434,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 19인치 7인,ME1-EV7-G7A-LR4W-19,전기(EV),신규인증,RMY-HD-21-41,2024-12-06,546,452,504,380,431,403
435,현대자동차(주),승용(소형),아이오닉9 항속형 AWD 21인치 6인,ME1-EV6-G7A-LR4W-21,전기(EV),신규인증,RMY-HD-21-41,2024-12-06,546,452,504,380,431,403
436,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 21인치 7인,ME1-EV7-G7A-LR2W-21,전기(EV),신규인증,RMY-HD-21-42,2024-12-06,567,472,525,376,433,402
437,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 19인치 6인,ME1-EV6-G7A-LR2W-19,전기(EV),신규인증,RMY-HD-21-42,2024-12-06,588,485,542,382,443,409
438,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 19인치 7인,ME1-EV7-G7A-LR2W-19,전기(EV),신규인증,RMY-HD-21-42,2024-12-06,588,485,542,382,443,409
439,현대자동차(주),승용(소형),아이오닉9 항속형 RWD 21인치 6인,ME1-EV6-G7A-LR2W-21,전기(EV),신규인증,RMY-HD-21-42,2024-12-06,567,472,525,376,433,402
482,BMW Korea,승용(소형),BMW iX2 eDrive20,51GM,전기(EV),신규인증,RMY-BK-21-31,2024-12-10,368,347,358,250,305,275
483,포르쉐코리아(주),승용(소형),타이칸 GTS (5인승),Y1A,전기(EV),신규인증,RMY-SG-21-25,2024-12-10,433,425,430,280,379,324
484,이브이스마트솔루션(주),승용(대형),GREE 돌핀 8HLB,GTQ6805BEV,전기(EV),신규인증,RMY-ST-21-1,2024-12-10,,,253,,,
476,폭스바겐그룹코리아(주),승용(소형),RS e-tron GT performance,FW,전기(EV),신규인증,RMY-AD-21-21,2024-12-12,389,378,384,260,352,301
477,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 450 4MATIC SUV,296624,전기(EV),변경인증,RMY-MK-21-13,2024-12-12,,,,,,
478,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQS 450 4MATIC SUV,296624,전기(EV),변경인증,RMY-MK-21-13,2024-12-12,,,,,,
479,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 350 4MATIC SUV,294612,전기(EV),변경인증,RMY-MK-21-16,2024-12-12,,,,,,
480,메르세데스벤츠코리아(주),승용(소형),Mercedes-Maybach EQS 680 SUV,296955,전기(EV),변경인증,RMY-MK-21-17,2024-12-12,,,,,,
481,메르세데스벤츠코리아(주),승용(소형),Mercedes-Maybach EQS 680 SUV,296955,전기(EV),변경인증,RMY-MK-21-17,2024-12-12,,,,,,
469,폭스바겐그룹코리아(주),승용(소형),Q6 Sportback e-tron quattro,GF,전기(EV),신규인증,RMY-AD-21-22,2024-12-13,414,370,395,262,326,291
470,폭스바겐그룹코리아(주),승용(소형),SQ6 Sportback e-tron,GF,전기(EV),신규인증,RMY-AD-21-23,2024-12-13,436,385,413,264,337,297
471,폭스바겐그룹코리아(주),승용(소형),Q6 Sportback e-tron performance,GF,전기(EV),신규인증,RMY-AD-21-24,2024-12-13,483,398,444,288,354,318
472,폭스바겐그룹코리아(주),승용(소형),Q6 Sportback e-tron performance,GF,전기(EV),신규인증,RMY-AD-21-24,2024-12-13,483,398,444,288,354,318
473,BMW Korea,승용(소형),BMW i5 xDrive40,11HG,전기(EV),신규인증,RMY-BK-21-32,2024-12-13,418,430,424,279,379,324
474,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz G 580 with EQ Technology,465600,전기(EV),변경인증,RMY-MK-21-19,2024-12-13,,,,,,
475,폴스타오토모티브코리아 유한회사,승용(소형),Polestar 4 Long Range Dual Motor,ZPA,전기(EV),신규인증,RMY-PS-21-2,2024-12-13,401,389,395,343,405,371
440,기아(주),경자동차,레이 EV,TAM-EV2-G7A-14,전기(EV),변경인증,PMY-KM-21-21,2024-12-13,,,,,,
441,기아(주),경자동차,레이 EV,TAM-EV1-G7A-14,전기(EV),변경인증,PMY-KM-21-21,2024-12-13,,,,,,
442,기아(주),경자동차,레이 EV,TAM-EV4-G7A-14,전기(EV),변경인증,PMY-KM-21-21,2024-12-13,,,,,,
443,현대자동차(주),승용(소형),캐스퍼 EV 항속형 17인치,AX-EV-G7A-LR2W-17,전기(EV),변경인증,RMY-HD-21-19,2024-12-13,,,,,,
444,현대자동차(주),승용(소형),캐스퍼 EV 항속형 15인치,AX-EV-G7A-LR2W-15,전기(EV),변경인증,RMY-HD-21-19,2024-12-13,,,,,,
445,현대자동차(주),승용(소형),캐스퍼 EV 기본형 15인치,AX-EV-G7A-STD-15,전기(EV),변경인증,RMY-HD-21-24,2024-12-13,,,,,,
446,현대자동차(주),승용(소형),캐스퍼 EV CROSS 바스켓 루프랙 17인치,AX-EV-G7A-CSBS-17,전기(EV),변경인증,RMY-HD-21-29,2024-12-13,,,,,,
447,현대자동차(주),승용(소형),캐스퍼 EV CROSS 17인치,AX-EV-G7A-CSBR-17,전기(EV),변경인증,RMY-HD-21-29,2024-12-13,,,,,,
466,(주)볼보자동차코리아,승용(소형),볼보 XC40 Recharge Twin,XZER,전기(EV),변경인증,PMY-PA-21-13,2024-12-17,,,,,,
467,(주)볼보자동차코리아,승용(소형),볼보 C40 Recharge Twin,XKER,전기(EV),변경인증,PMY-PA-21-7,2024-12-17,,,,,,
468,(주)볼보자동차코리아,승용(소형),볼보 C40 Recharge Twin,XKER,전기(EV),변경인증,PMY-PA-21-7,2024-12-17,,,,,,
448,기아(주),승용(소형),EV3 항속형 2WD 19인치,SV-EV-G7A-EX2W-19D,전기(EV),변경인증,RMY-KM-21-16,2024-12-17,,,,,,
449,기아(주),승용(소형),EV3 항속형 2WD 19인치,SV-EV-G7A-EX2W-17D,전기(EV),변경인증,RMY-KM-21-16,2024-12-17,,,,,,
450,기아(주),승용(소형),EV3 기본형 2WD,SV-EV-G7A-ST2W,전기(EV),변경인증,RMY-KM-21-17,2024-12-17,,,,,,
464,BMW Korea,승용(소형),MINI Countryman E,41GA,전기(EV),신규인증,RMY-BK-21-33,2024-12-19,379,352,367,253,327,286
465,BMW Korea,승용(소형),MINI Countryman SE ALL4,51GA,전기(EV),신규인증,RMY-BK-21-34,2024-12-19,354,331,344,240,303,268
454,폭스바겐그룹코리아(주),승용(소형),Q4 45 e-tron,FZ,전기(EV),변경인증,PMY-AD-21-20,2024-12-20,,,,,,
455,폭스바겐그룹코리아(주),승용(소형),Q4 45 e-tron,FZ,전기(EV),변경인증,PMY-AD-21-20,2024-12-20,,,,,,
456,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 45 e-tron,FZ,전기(EV),변경인증,PMY-AD-21-20,2024-12-20,,,,,,
457,폭스바겐그룹코리아(주),승용(소형),Q4 Sportback 45 e-tron,FZ,전기(EV),변경인증,PMY-AD-21-20,2024-12-20,,,,,,
458,폭스바겐그룹코리아(주),승용(소형),Q6 Sportback e-tron,GF,전기(EV),신규인증,RMY-AD-21-25,2024-12-20,408,344,379,226,285,253
459,폭스바겐그룹코리아(주),승용(소형),Q6 Sportback e-tron,GF,전기(EV),신규인증,RMY-AD-21-25,2024-12-20,408,344,379,226,285,253
460,폭스바겐그룹코리아(주),승용(소형),Q6 e-tron performance range,GF,전기(EV),신규인증,RMY-AD-21-26,2024-12-20,546,459,507,294,378,331
461,폭스바겐그룹코리아(주),승용(소형),S e-tron GT,FW,전기(EV),변경인증,RMY-AD-21-9,2024-12-20,,,,,,
462,폭스바겐그룹코리아(주),승용(소형),S e-tron GT,FW,전기(EV),변경인증,RMY-AD-21-9,2024-12-20,,,,,,
463,폭스바겐그룹코리아(주),승용(소형),S e-tron GT,FW,전기(EV),변경인증,RMY-AD-21-9,2024-12-20,,,,,,
451,(주)에이치아이모빌리티,이륜,에이치아이 아이식스,HI-EH001,전기(EV),변경인증,RMY-HI-21-37,2024-12-20,102.9,,,67.7,,
452,현대자동차(주),승용(소형),아이오닉5 N,NEN-EV-G7A-ST4,전기(EV),변경인증,PMY-HD-21-22,2024-12-23,,,,,,
453,기아(주),승용(소형),EV9 4WD 21인치 7인,MV1-EV7-G7A-4W-21,전기(EV),변경인증,PMY-KM-21-13,2024-12-23,,,,,,
454,기아(주),승용(소형),EV9 4WD 19인치 7인,MV1-EV7-G7A-4W-19,전기(EV),변경인증,PMY-KM-21-13,2024-12-23,,,,,,
455,기아(주),승용(소형),EV9 4WD 19인치 6인,MV1-EV6-G7A-4W-19,전기(EV),변경인증,PMY-KM-21-13,2024-12-23,,,,,,
456,기아(주),승용(소형),EV9 4WD 21인치 6인,MV1-EV6-G7A-4W-21,전기(EV),변경인증,PMY-KM-21-13,2024-12-23,,,,,,
457,기아(주),승용(소형),EV9 2WD 20인치 6인,MV1-EV6-G7A-2W-20,전기(EV),변경인증,PMY-KM-21-14,2024-12-23,,,,,,
458,기아(주),승용(소형),EV9 2WD 19인치 7인,MV1-EV7-G7A-2W-19,전기(EV),변경인증,PMY-KM-21-14,2024-12-23,,,,,,
459,기아(주),승용(소형),EV9 2WD 20인치 7인,MV1-EV7-G7A-2W-20,전기(EV),변경인증,PMY-KM-21-14,2024-12-23,,,,,,
460,기아(주),승용(소형),EV9 2WD 19인치 6인,MV1-EV6-G7A-2W-19,전기(EV),변경인증,PMY-KM-21-14,2024-12-23,,,,,,
461,기아(주),승용(소형),EV9 GTL 4WD 21인치 7인,MV1-EV7-G7A-GTL4W-21,전기(EV),변경인증,PMY-KM-21-15,2024-12-23,,,,,,
462,기아(주),승용(소형),EV9 GTL 4WD 21인치 6인,MV1-EV6-G7A-GTL4W-21,전기(EV),변경인증,PMY-KM-21-15,2024-12-23,,,,,,
463,현대자동차(주),승용(소형),아이오닉5 N-line RWD,NEPE-EV-G7A-LR2W-NL,전기(EV),변경인증,RMY-HD-21-10,2024-12-23,,,,,,
464,현대자동차(주),승용(소형),아이오닉5 N-line AWD,NEPE-EV-G7A-LR4W-NL,전기(EV),변경인증,RMY-HD-21-11,2024-12-23,,,,,,
465,현대자동차(주),승용(소형),아이오닉5 기본형 RWD 개조차,NEPE-EV-G7A-ST2W,전기(EV),변경인증,RMY-HD-21-20,2024-12-23,,,,,,
466,현대자동차(주),화물(중형),ST1 기본형 샤시캡 17인치,A01-EV2-G7A-ST2-CHC-17,전기(EV),변경인증,RMY-HD-21-23,2024-12-23,,,,,,
467,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 개조차,NEPE-EV-G7A-LR2W,전기(EV),변경인증,RMY-HD-21-3,2024-12-23,,,,,,
468,현대자동차(주),화물(중형),ST1 기본형 카고 17인치,A01-EV2-G7A-ST2-DVSS-17,전기(EV),변경인증,RMY-HD-21-7,2024-12-23,,,,,,
469,현대자동차(주),화물(중형),ST1 기본형 하이탑 17인치,A01-EV2-G7A-ST2-HDVSS-17,전기(EV),변경인증,RMY-HD-21-7,2024-12-23,,,,,,
470,현대자동차(주),화물(중형),ST1 기본형 카고 냉동 17인치,A01-EV2-G7A-ST2-RTSS-17,전기(EV),변경인증,RMY-HD-21-7,2024-12-23,,,,,,
471,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 19인치,NEPE-EV-G7A-LR4W-19,전기(EV),변경인증,RMY-HD-21-9,2024-12-23,,,,,,
472,현대자동차(주),승용(소형),아이오닉5 항속형 AWD 개조차 20인치,NEPE-EV-G7A-LR4W-20,전기(EV),변경인증,RMY-HD-21-9,2024-12-23,,,,,,
473,기아(주),승용(소형),EV9 기본형 2WD 19인치 7인,MV1-EV7-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2024-12-23,,,,,,
474,기아(주),승용(소형),EV9 기본형 2WD 19인치 6인,MV1-EV6-G7A-ST2W-19,전기(EV),변경인증,RMY-KM-21-31,2024-12-23,,,,,,
475,기아(주),승용(소형),EV9 GT 21인치,MV1-EV6-G7A-GT4W-21,전기(EV),신규인증,RMY-KM-21-44,2024-12-24,445,392,421,343,379,359
476,케이지모빌리티(주),화물(중형),MUSSO EV 2WD 17인치,O5MLI2H17,전기(EV),신규인증,RMY-SY-21-43,2024-12-24,435,359,401,333,386,357
449,BMW Korea,승용(소형),MINI Aceman SE,81GC,전기(EV),신규인증,RMY-BK-21-36,2024-12-27,341,300,322,223,267,243
450,BMW Korea,승용(소형),MINI Aceman E,71GC,전기(EV),신규인증,RMY-BK-21-36,2024-12-27,341,300,322,223,267,243
451,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQE 500 4MATIC SUV,294622,전기(EV),신규인증,RMY-MK-21-34,2024-12-27,467,427,449,235,349,286
452,포르쉐코리아(주),승용(소형),마칸 터보,XA,전기(EV),변경인증,RMY-SG-21-16,2024-12-27,,,,,,
453,포르쉐코리아(주),승용(소형),마칸 4S,XA,전기(EV),변경인증,RMY-SG-21-18,2024-12-27,,,,,,
447,BMW Korea,승용(소형),BMW i4 eDrive40,21HD,전기(EV),신규인증,RMY-BK-21-37,2024-12-30,443,435,439,285,388,331
448,BMW Korea,승용(소형),BMW i4 M50 xDrive,31HD,전기(EV),신규인증,RMY-BK-21-38,2024-12-30,403,410,406,273,373,318
807,로터스카스코리아(주),승용(소형),EMEYA S,LD,전기(EV),신규인증,SMY-LC-21-1,2025-01-02,503,551,524,256,425,332
808,로터스카스코리아(주),승용(소형),EMEYA,LD,전기(EV),신규인증,SMY-LC-21-1,2025-01-02,503,551,524,256,425,332
797,로터스카스코리아(주),승용(소형),EMEYA S,LD,전기(EV),신규인증,SMY-LC-21-2,2025-01-06,387,398,392,215,319,262
798,로터스카스코리아(주),승용(소형),EMEYA S,LD,전기(EV),신규인증,SMY-LC-21-2,2025-01-06,387,398,392,215,319,262
799,로터스카스코리아(주),승용(소형),EMEYA S,LD,전기(EV),신규인증,SMY-LC-21-2,2025-01-06,387,398,392,215,319,262
800,로터스카스코리아(주),승용(소형),EMEYA S,LD,전기(EV),신규인증,SMY-LC-21-2,2025-01-06,387,398,392,215,319,262
801,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-3,2025-01-06,391,408,399,227,338,277
802,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-3,2025-01-06,391,408,399,227,338,277
803,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-4,2025-01-06,387,404,395,190,291,235
804,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-4,2025-01-06,387,404,395,190,291,235
805,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-4,2025-01-06,387,404,395,190,291,235
806,로터스카스코리아(주),승용(소형),EMEYA R,LD,전기(EV),신규인증,SMY-LC-21-4,2025-01-06,387,404,395,190,291,235
477,현대자동차(주),화물(중형),포터 일렉트릭,HR-EV-G7-2WD,전기(EV),변경인증,KMY-HD-21-75,2025-01-06,,,,,,
478,기아(주),화물(중형),봉고 전기차,PU-EV-G7-2WD,전기(EV),변경인증,KMY-KM-21-76,2025-01-06,,,,,,
479,현대자동차(주),화물(중형),포터 일렉트릭 내장탑하이,HR-EV-G7A-2WD-HD,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
480,현대자동차(주),화물(중형),포터 일렉트릭 내장탑저상,HR-EV-G7A-2WD-LD,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
481,현대자동차(주),화물(중형),포터 일렉트릭 냉동탑저상,HR-EV-G7A-2WD-LR,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
482,현대자동차(주),화물(중형),포터 일렉트릭 파워게이트,HR-EV-G7A-2WD-NP,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
483,현대자동차(주),화물(중형),포터 일렉트릭 내장탑차,HR-EV-G7A-2WD-ND,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
484,현대자동차(주),화물(중형),포터 일렉트릭 특장차,HR-EV-G7A-2WD-NW,전기(EV),변경인증,LMY-HD-21-34,2025-01-06,,,,,,
485,기아(주),화물(중형),봉고 전기차 로우 양문형 미닫이탑차,PU-EV-G7A-2WD-LDTSLD,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
486,기아(주),화물(중형),봉고 전기차 턴인형 파워게이트,PU-EV-G7A-2WD-TPGT,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
487,기아(주),화물(중형),봉고 전기차 와이드 파워게이트,PU-EV-G7A-2WD-WAPGT,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
488,기아(주),화물(중형),봉고 전기차 양문형 미닫이탑차,PU-EV-G7A-2WD-DTSLD,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
489,기아(주),화물(중형),봉고 전기차 저상형 냉동탑차,PU-EV-G7A-2WD-LRTSS,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
490,기아(주),화물(중형),봉고 전기차 냉동탑차,PU-EV-G7A-2WD-RTSS,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
491,기아(주),화물(중형),봉고 전기차 파워게이트,PU-EV-G7A-2WD-APGT-2-BC-1,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
492,기아(주),화물(중형),봉고 전기차 플러스 내장차,PU-EV-G7A-2WD-PDVSS-1,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
493,기아(주),화물(중형),봉고 전기차 저상형 내장차,PU-EV-G7A-2WD-LDVSS-1,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
494,기아(주),화물(중형),봉고 전기차 내장차,PU-EV-G7A-2WD-DVSS-1,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
495,기아(주),화물(중형),봉고 전기차 윙바디,PU-EV-G7A-2WD-WBP-1,전기(EV),변경인증,LMY-KM-21-35,2025-01-06,,,,,,
496,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 18인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-19,2025-01-06,,,,,,
497,케이지모빌리티(주),승용(소형),토레스 EVX 2WD 20인치,U5MLI2H,전기(EV),변경인증,PMY-SY-21-25,2025-01-06,,,,,,
498,기아(주),승용(소형),EV6 항속형 2WD 개조차 20인치,CVPE-EV-G7A-EX2-20D,전기(EV),변경인증,RMY-KM-21-12,2025-01-06,,,,,,
499,기아(주),승용(소형),EV6 항속형 2WD 개조차 19인치,CVPE-EV-G7A-EX2-19D,전기(EV),변경인증,RMY-KM-21-12,2025-01-06,,,,,,
500,기아(주),승용(소형),EV6 항속형 4WD 개조차 19인치,CVPE-EV-G7A-EX4-19D,전기(EV),변경인증,RMY-KM-21-13,2025-01-06,,,,,,
501,기아(주),승용(소형),EV6 항속형 4WD 개조차 20인치,CVPE-EV-G7A-EX4-20D,전기(EV),변경인증,RMY-KM-21-13,2025-01-06,,,,,,
502,기아(주),승용(소형),EV6 GT 개조차,CVPE-EV-G7A-GT,전기(EV),변경인증,RMY-KM-21-27,2025-01-06,,,,,,
503,기아(주),승용(소형),EV6 기본형 2WD 개조차 19인치,CVPE-EV-G7A-ST2-19D,전기(EV),변경인증,RMY-KM-21-28,2025-01-06,,,,,,
504,케이지모빌리티(주),화물(중형),토레스 EVX VAN 18인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-4,2025-01-06,,,,,,
505,케이지모빌리티(주),화물(중형),토레스 EVX VAN 20인치,U5MLI2HV,전기(EV),변경인증,RMY-SY-21-5,2025-01-06,,,,,,
506,케이지모빌리티(주),승용(소형),코란도 EV 2WD,E5MLI2H,전기(EV),변경인증,RMY-SY-21-8,2025-01-06,,,,,,
795,BMW Korea,승용(소형),BMW iX1 eDrive20,71EG,전기(EV),신규인증,SMY-BK-21-1,2025-01-09,365,340,354,261,321,288
796,BMW Korea,승용(소형),BMW iX2 xDrive30,71GM,전기(EV),신규인증,SMY-BK-21-2,2025-01-09,344,334,339,246,306,273
507,현대자동차(주),화물(중형),포터 일렉트릭,HR-EV-G7A-2WD,전기(EV),신규인증,SMY-HD-21-1,2025-01-10,251,180,220,192,187,190
508,현대자동차(주),승용(소형),GV60 RWD 19인치,JWFL-EV-G7A-ST2-19,전기(EV),신규인증,SMY-HD-21-2,2025-01-10,531,441,491,383,423,401
793,비와이디코리아 유한회사,승용(소형),BYD ATTO3,SC2E-1,전기(EV),신규인증,SMY-BD-21-1,2025-01-13,349,287,321,306,311,309
